billing_month,household_id,contract_id,utility_bill_without_system_usd,utility_bill_with_system_usd,subscription_payment_usd,vpp_credits_usd,net_customer_value_usd,overage_kwh
2025-04,H000437,C-000437,217.75,15.33,203.42,0.0,-1.0,18.42
2025-05,H000437,C-000437,224.93,15.67,203.42,0.0,5.84,20.95
2025-06,H000437,C-000437,206.68,13.74,203.42,0.0,-10.48,14.52
2025-01,H000438,C-000438,334.22,13.64,97.79,0.0,222.79,63.46
2025-02,H000438,C-000438,313.83,12.23,97.79,0.0,203.81,54.59
2025-03,H000438,C-000438,385.82,13.92,97.79,0.0,274.11,85.89
2025-04,H000438,C-000438,416.13,16.66,97.79,0.0,301.68,99.07
2025-05,H000438,C-000438,441.63,11.03,97.79,0.0,332.81,110.16
2025-06,H000438,C-000438,418.52,7.62,97.79,0.0,313.11,100.11
2025-01,H000439,C-000439,326.11,27.29,114.92,7.78,191.68,170.39
2025-02,H000439,C-000439,307.5,23.09,114.92,7.07,176.56,157.22
2025-03,H000439,C-000439,348.93,25.49,114.92,5.92,214.44,186.55
2025-04,H000439,C-000439,353.72,26.0,114.92,0.64,213.44,189.94
2025-05,H000439,C-000439,349.77,17.99,114.92,2.78,219.64,187.14
2025-06,H000439,C-000439,327.9,17.79,114.92,2.51,197.7,171.66
2025-01,H000440,C-000440,219.2,18.84,117.33,0.0,83.03,88.12
2025-02,H000440,C-000440,215.54,20.01,117.33,0.0,78.2,85.56
2025-03,H000440,C-000440,265.54,26.18,117.33,0.0,122.03,120.64
2025-04,H000440,C-000440,273.62,23.72,117.33,0.0,132.57,126.31
2025-05,H000440,C-000440,309.62,25.28,117.33,0.0,167.01,151.58
2025-06,H000440,C-000440,281.56,22.0,117.33,0.0,142.23,131.89
2025-01,H000441,C-000441,247.78,45.31,83.81,0.0,118.66,47.02
2025-02,H000441,C-000441,232.83,42.28,83.81,0.0,106.74,40.41
2025-03,H000441,C-000441,294.72,53.7,83.81,0.0,157.21,67.77
2025-04,H000441,C-000441,309.46,57.2,83.81,0.0,168.45,74.28
2025-05,H000441,C-000441,330.44,64.68,83.81,0.0,181.95,83.56
2025-06,H000441,C-000441,309.24,47.03,83.81,0.0,178.4,74.19
2025-01,H000442,C-000442,425.38,15.66,170.39,6.45,245.78,133.56
2025-02,H000442,C-000442,404.87,17.18,168.99,0.0,218.7,122.62
2025-03,H000442,C-000442,490.82,16.92,174.85,6.39,305.44,168.46
2025-04,H000442,C-000442,484.49,15.43,174.42,4.59,299.23,165.08
2025-05,H000442,C-000442,518.49,13.32,176.74,7.19,335.62,183.21
2025-06,H000442,C-000442,482.75,11.64,174.3,11.31,308.12,164.15
2025-01,H000443,C-000443,294.71,8.71,122.07,4.27,168.2,0.0
2025-02,H000443,C-000443,277.16,6.02,122.07,1.41,150.48,0.0
2025-03,H000443,C-000443,304.78,3.79,122.07,4.53,183.45,0.0
2025-04,H000443,C-000443,311.65,0.7,122.07,8.23,197.11,0.0
2025-05,H000443,C-000443,314.77,0.05,122.07,0.86,193.51,0.0
2025-06,H000443,C-000443,293.18,0.0,122.07,5.48,176.59,0.0
2025-01,H000444,C-000444,262.61,2.7,167.58,0.0,92.33,17.88
2025-02,H000444,C-000444,277.91,3.37,168.75,0.0,105.79,24.53
2025-03,H000444,C-000444,319.13,2.45,171.9,0.0,144.78,42.45
2025-04,H000444,C-000444,344.08,1.58,173.81,0.0,168.69,53.3
2025-05,H000444,C-000444,368.89,0.56,175.71,0.0,192.62,64.09
2025-06,H000444,C-000444,333.46,0.74,173.0,0.0,159.72,48.68
2025-01,H000445,C-000445,255.79,6.02,85.4,0.97,165.34,60.13
2025-02,H000445,C-000445,251.34,4.81,85.4,0.0,161.13,56.98
2025-03,H000445,C-000445,286.71,1.86,85.4,3.26,202.71,82.02
2025-04,H000445,C-000445,278.08,0.18,85.4,10.83,203.33,75.91
2025-05,H000445,C-000445,298.16,0.11,85.4,12.34,224.99,90.13
2025-06,H000445,C-000445,279.16,0.0,85.4,2.07,195.83,76.68
2025-01,H000446,C-000446,180.19,39.88,148.8,0.0,-8.49,54.48
2025-02,H000446,C-000446,169.47,34.34,148.8,0.0,-13.67,48.08
2025-03,H000446,C-000446,211.51,47.71,148.8,0.0,15.0,73.17
2025-04,H000446,C-000446,214.64,39.22,148.8,0.0,26.62,75.04
2025-05,H000446,C-000446,238.43,46.65,148.8,0.0,42.98,89.25
2025-06,H000446,C-000446,218.66,36.27,148.8,0.0,33.59,77.44
2025-01,H000447,C-000447,315.25,15.24,85.38,0.0,214.63,50.37
2025-02,H000447,C-000447,313.11,13.66,85.38,0.0,214.07,49.48
2025-03,H000447,C-000447,384.99,15.19,85.38,0.0,284.42,79.13
2025-04,H000447,C-000447,391.45,15.29,85.38,0.0,290.78,81.79
2025-05,H000447,C-000447,449.68,15.73,85.38,0.0,348.57,105.8
2025-06,H000447,C-000447,430.41,14.08,85.38,0.0,330.95,97.86
2025-01,H000448,C-000448,353.0,23.55,109.89,0.0,219.56,73.95
2025-02,H000448,C-000448,346.63,20.07,109.89,0.0,216.67,71.15
2025-03,H000448,C-000448,411.56,22.54,109.89,0.0,279.13,99.69
2025-04,H000448,C-000448,434.03,21.75,109.89,0.0,302.39,109.57
2025-05,H000448,C-000448,448.3,22.01,109.89,0.0,316.4,115.84
2025-06,H000448,C-000448,439.74,20.59,109.89,0.0,309.26,112.08
2025-01,H000449,C-000449,228.89,15.93,104.69,3.28,111.55,6.79
2025-02,H000449,C-000449,229.13,14.8,104.7,3.48,113.11,6.88
2025-03,H000449,C-000449,244.82,15.45,105.29,4.59,128.67,12.41
2025-04,H000449,C-000449,248.2,14.16,105.42,3.4,132.02,13.6
2025-05,H000449,C-000449,254.57,14.66,105.65,7.23,141.49,15.84
2025-06,H000449,C-000449,227.26,11.22,104.63,3.07,114.48,6.22
2025-01,H000450,C-000450,321.41,25.0,186.31,0.0,110.1,75.22
2025-02,H000450,C-000450,295.66,21.79,186.31,0.0,87.56,64.03
2025-03,H000450,C-000450,368.85,24.76,186.31,0.0,157.78,95.85
2025-04,H000450,C-000450,400.68,23.8,186.31,0.0,190.57,109.69
2025-05,H000450,C-000450,445.29,26.68,186.31,0.0,232.3,129.08
2025-06,H000450,C-000450,412.14,25.83,186.31,0.0,200.0,114.67
2025-01,H000451,C-000451,250.37,11.69,88.91,4.57,154.34,80.87
2025-02,H000451,C-000451,238.02,10.64,88.91,6.65,145.12,72.12
2025-03,H000451,C-000451,284.11,9.69,88.91,1.92,187.43,104.75
2025-04,H000451,C-000451,270.38,6.18,88.91,5.56,180.85,95.03
2025-05,H000451,C-000451,296.65,4.9,88.91,5.19,208.03,113.63
2025-06,H000451,C-000451,257.29,2.42,88.91,5.48,171.44,85.77
2025-01,H000452,C-000452,249.85,47.66,161.93,0.0,40.26,119.87
2025-02,H000452,C-000452,237.7,45.56,160.68,0.0,31.46,111.35
2025-03,H000452,C-000452,283.82,52.08,165.44,0.0,66.3,143.71
2025-04,H000452,C-000452,297.71,51.43,166.87,0.0,79.41,153.46
2025-05,H000452,C-000452,315.37,49.11,168.69,0.0,97.57,165.85
2025-06,H000452,C-000452,302.8,51.69,167.39,0.0,83.72,157.03
2025-01,H000453,C-000453,213.29,19.62,203.23,5.28,-4.28,4.56
2025-02,H000453,C-000453,213.78,18.42,203.23,5.39,-2.48,4.78
2025-03,H000453,C-000453,277.75,20.92,203.23,0.0,53.6,33.05
2025-04,H000453,C-000453,280.01,19.61,203.23,5.15,62.32,34.05
2025-05,H000453,C-000453,295.61,18.61,203.23,0.99,74.76,40.94
2025-06,H000453,C-000453,280.34,17.13,203.23,7.68,67.66,34.19
2025-01,H000454,C-000454,331.95,39.13,203.52,3.96,93.26,87.16
2025-02,H000454,C-000454,308.34,35.05,203.52,6.51,76.28,76.78
2025-03,H000454,C-000454,372.59,47.36,203.52,4.45,126.16,105.02
2025-04,H000454,C-000454,398.59,47.17,203.52,5.09,152.99,116.45
2025-05,H000454,C-000454,438.13,53.98,203.52,4.24,184.87,133.83
2025-06,H000454,C-000454,388.9,45.11,203.52,3.74,144.01,112.19
2025-01,H000455,C-000455,238.11,16.1,78.5,6.33,149.84,10.04
2025-02,H000455,C-000455,214.63,14.18,78.5,3.53,125.48,1.77
2025-03,H000455,C-000455,236.7,15.81,78.5,3.62,146.01,9.55
2025-04,H000455,C-000455,261.05,15.28,78.5,2.3,169.57,18.13
2025-05,H000455,C-000455,247.47,14.54,78.5,1.82,156.25,13.34
2025-06,H000455,C-000455,231.21,13.67,78.5,2.34,141.38,7.61
2025-01,H000456,C-000456,261.14,0.46,109.66,7.28,158.3,8.57
2025-02,H000456,C-000456,258.28,0.85,109.66,2.0,149.77,7.33
2025-03,H000456,C-000456,319.43,0.26,109.66,2.35,211.86,33.92
2025-04,H000456,C-000456,326.32,0.11,109.66,3.12,219.67,36.91
2025-05,H000456,C-000456,378.64,0.0,109.66,1.69,270.67,59.66
2025-06,H000456,C-000456,351.12,0.0,109.66,6.02,247.48,47.69
2025-01,H000457,C-000457,353.14,19.81,170.42,0.0,162.91,168.19
2025-02,H000457,C-000457,327.1,16.7,170.42,0.0,139.98,149.76
2025-03,H000457,C-000457,376.21,17.28,170.42,0.0,188.51,184.52
2025-04,H000457,C-000457,376.13,17.15,170.42,0.0,188.56,184.47
2025-05,H000457,C-000457,391.09,15.59,170.42,0.0,205.08,195.06
2025-06,H000457,C-000457,375.93,14.85,170.42,0.0,190.66,184.33
2025-01,H000458,C-000458,237.95,32.9,169.68,5.42,40.79,125.56
2025-02,H000458,C-000458,241.06,34.08,169.68,2.57,39.87,127.74
2025-03,H000458,C-000458,297.21,43.05,169.68,3.82,88.3,167.15
2025-04,H000458,C-000458,310.65,47.57,169.68,0.0,93.4,176.58
2025-05,H000458,C-000458,324.11,45.37,169.68,6.23,115.29,186.03
2025-06,H000458,C-000458,318.83,45.23,169.68,1.07,104.99,182.32
2025-01,H000459,C-000459,314.6,34.03,78.5,0.0,202.07,64.21
2025-02,H000459,C-000459,315.54,38.11,78.5,0.0,198.93,64.6
2025-03,H000459,C-000459,391.25,49.09,78.5,0.0,263.66,95.82
2025-04,H000459,C-000459,421.35,57.8,78.5,0.0,285.05,108.23
2025-05,H000459,C-000459,447.41,54.44,78.5,0.0,314.47,118.98
2025-06,H000459,C-000459,396.37,40.68,78.5,0.0,277.19,97.93
2025-01,H000460,C-000460,292.82,44.9,155.64,0.0,92.28,106.06
2025-02,H000460,C-000460,283.36,43.55,155.64,0.0,84.17,101.01
2025-03,H000460,C-000460,347.62,53.27,155.64,0.0,138.71,135.28
2025-04,H000460,C-000460,376.22,55.98,155.64,0.0,164.6,150.54
2025-05,H000460,C-000460,404.22,60.77,155.64,0.0,187.81,165.47
2025-06,H000460,C-000460,386.44,58.65,155.64,0.0,172.15,155.99
2025-01,H000461,C-000461,313.24,15.81,90.95,0.0,206.48,10.28
2025-02,H000461,C-000461,272.67,13.94,90.95,0.0,167.78,0.0
2025-03,H000461,C-000461,314.93,14.77,90.95,0.0,209.21,10.88
2025-04,H000461,C-000461,314.16,11.7,90.95,0.0,211.51,10.6
2025-05,H000461,C-000461,330.38,10.65,90.95,0.0,228.78,16.32
2025-06,H000461,C-000461,297.01,3.75,90.95,0.0,202.31,4.56
2025-01,H000462,C-000462,275.89,22.78,184.54,0.0,68.57,50.62
2025-02,H000462,C-000462,266.87,20.72,184.15,0.0,62.0,46.7
2025-03,H000462,C-000462,332.99,23.08,187.0,0.0,122.91,75.44
2025-04,H000462,C-000462,332.69,22.2,186.99,0.0,123.5,75.31
2025-05,H000462,C-000462,362.62,22.69,188.27,0.0,151.66,88.33
2025-06,H000462,C-000462,342.56,21.03,187.41,0.0,134.12,79.61
2025-01,H000463,C-000463,248.73,23.25,165.56,8.19,68.11,23.83
2025-02,H000463,C-000463,242.39,20.98,165.56,6.08,61.93,21.18
2025-03,H000463,C-000463,292.53,24.95,165.56,8.57,110.59,42.18
2025-04,H000463,C-000463,288.5,22.59,165.56,0.0,100.35,40.49
2025-05,H000463,C-000463,290.1,23.1,165.56,3.47,104.91,41.16
2025-06,H000463,C-000463,277.72,21.73,165.56,0.73,91.16,35.98
2025-01,H000464,C-000464,252.86,35.29,156.89,0.0,60.68,122.55
2025-02,H000464,C-000464,235.58,32.15,156.89,0.0,46.54,110.42
2025-03,H000464,C-000464,297.8,43.37,156.89,0.0,97.54,154.08
2025-04,H000464,C-000464,310.43,38.46,156.89,0.0,115.08,162.95
2025-05,H000464,C-000464,337.63,46.15,156.89,0.0,134.59,182.03
2025-06,H000464,C-000464,316.26,37.54,156.89,0.0,121.83,167.04
2025-01,H000465,C-000465,242.73,27.57,176.68,0.0,38.48,29.44
2025-02,H000465,C-000465,223.34,23.62,175.55,0.0,24.17,20.87
2025-03,H000465,C-000465,274.38,26.28,178.51,0.0,69.59,43.43
2025-04,H000465,C-000465,304.02,28.01,180.23,0.0,95.78,56.53
2025-05,H000465,C-000465,321.92,31.46,181.26,0.0,109.2,64.45
2025-06,H000465,C-000465,292.02,24.79,179.53,0.0,87.7,51.23
2025-01,H000466,C-000466,329.2,13.14,96.93,5.62,224.75,100.41
2025-02,H000466,C-000466,315.9,11.13,95.78,6.28,215.27,93.31
2025-03,H000466,C-000466,393.75,12.36,102.5,6.75,285.64,134.83
2025-04,H000466,C-000466,404.0,12.49,103.39,1.05,289.17,140.3
2025-05,H000466,C-000466,448.31,12.64,107.22,3.37,331.82,163.93
2025-06,H000466,C-000466,427.65,11.19,105.43,4.94,315.97,152.91
2025-01,H000467,C-000467,227.42,24.83,131.6,0.0,70.99,19.88
2025-02,H000467,C-000467,198.83,13.67,131.6,0.0,53.56,9.81
2025-03,H000467,C-000467,232.72,14.44,131.6,0.0,86.68,21.75
2025-04,H000467,C-000467,226.24,6.53,131.6,0.0,88.11,19.47
2025-05,H000467,C-000467,221.46,5.28,131.6,0.0,84.58,17.78
2025-06,H000467,C-000467,224.22,4.54,131.6,0.0,88.08,18.75
2025-01,H000468,C-000468,362.85,28.91,167.31,9.44,176.07,92.27
2025-02,H000468,C-000468,335.28,27.38,167.31,3.79,144.38,80.29
2025-03,H000468,C-000468,418.59,35.07,167.31,5.64,221.85,116.51
2025-04,H000468,C-000468,434.1,29.12,167.31,6.85,244.52,123.25
2025-05,H000468,C-000468,447.64,29.06,167.31,1.64,252.91,129.14
2025-06,H000468,C-000468,443.6,25.95,167.31,4.25,254.59,127.38
2025-01,H000469,C-000469,320.14,12.68,111.17,0.0,196.29,117.97
2025-02,H000469,C-000469,301.47,10.54,111.17,0.0,179.76,104.76
2025-03,H000469,C-000469,344.5,8.71,111.17,0.0,224.62,135.22
2025-04,H000469,C-000469,334.63,5.19,111.17,0.0,218.27,128.23
2025-05,H000469,C-000469,386.96,3.52,111.17,0.0,272.27,165.28
2025-06,H000469,C-000469,325.91,1.02,111.17,0.0,213.72,122.06
2025-01,H000470,C-000470,214.26,8.98,189.08,0.0,16.2,33.42
2025-02,H000470,C-000470,212.91,7.6,189.08,0.0,16.23,32.61
2025-03,H000470,C-000470,251.57,15.33,189.08,0.0,47.16,55.69
2025-04,H000470,C-000470,260.21,10.02,189.08,0.0,61.11,60.85
2025-05,H000470,C-000470,282.46,7.45,189.08,0.0,85.93,74.13
2025-06,H000470,C-000470,262.59,4.37,189.08,0.0,69.14,62.27
2025-01,H000471,C-000471,222.59,12.1,135.04,0.0,75.45,5.65
2025-02,H000471,C-000471,216.43,12.27,135.04,0.0,69.12,2.93
2025-03,H000471,C-000471,282.92,13.49,135.04,0.0,134.39,32.31
2025-04,H000471,C-000471,284.99,13.61,135.04,0.0,136.34,33.23
2025-05,H000471,C-000471,312.95,12.57,135.04,0.0,165.34,45.59
2025-06,H000471,C-000471,284.54,9.71,135.04,0.0,139.79,33.03
2025-01,H000472,C-000472,343.92,11.78,132.18,4.74,204.7,92.7
2025-02,H000472,C-000472,328.44,10.57,132.18,7.32,193.01,84.45
2025-03,H000472,C-000472,387.86,11.89,132.18,3.41,247.2,116.14
2025-04,H000472,C-000472,399.11,11.26,132.18,2.25,257.92,122.14
2025-05,H000472,C-000472,441.12,11.48,132.18,1.24,298.7,144.54
2025-06,H000472,C-000472,415.03,10.02,132.18,4.3,277.13,130.63
2025-01,H000473,C-000473,238.2,19.44,164.99,0.0,53.77,21.74
2025-02,H000473,C-000473,244.56,16.56,165.39,0.0,62.61,23.98
2025-03,H000473,C-000473,250.84,16.51,165.78,0.0,68.55,26.2
2025-04,H000473,C-000473,246.6,15.2,165.51,0.0,65.89,24.7
2025-05,H000473,C-000473,266.14,15.3,166.72,0.0,84.12,31.59
2025-06,H000473,C-000473,246.41,14.34,165.5,0.0,66.57,24.63
2025-01,H000474,C-000474,288.61,15.91,118.46,6.43,160.67,18.59
2025-02,H000474,C-000474,288.17,13.69,118.46,1.72,157.74,18.4
2025-03,H000474,C-000474,352.83,15.46,118.46,2.58,221.49,46.51
2025-04,H000474,C-000474,369.98,11.49,118.46,6.92,246.95,53.97
2025-05,H000474,C-000474,407.27,13.16,118.46,0.67,276.32,70.18
2025-06,H000474,C-000474,379.62,9.15,118.46,4.16,256.17,58.16
2025-01,H000475,C-000475,249.05,4.53,91.36,4.4,157.56,58.19
2025-02,H000475,C-000475,214.92,3.17,87.67,3.75,127.83,34.03
2025-03,H000475,C-000475,256.75,0.85,92.2,5.97,169.67,63.64
2025-04,H000475,C-000475,266.36,0.04,93.24,3.65,176.73,70.45
2025-05,H000475,C-000475,267.63,0.0,93.38,3.18,177.43,71.35
2025-06,H000475,C-000475,250.69,0.0,91.54,0.0,159.15,59.35
2025-01,H000476,C-000476,220.53,4.52,140.96,0.0,75.05,77.36
2025-02,H000476,C-000476,217.26,3.61,140.6,0.0,73.05,75.06
2025-03,H000476,C-000476,263.9,5.54,145.71,0.0,112.65,107.79
2025-04,H000476,C-000476,283.3,3.76,147.83,0.0,131.71,121.41
2025-05,H000476,C-000476,317.59,4.56,151.58,0.0,161.45,145.47
2025-06,H000476,C-000476,294.16,2.32,149.02,0.0,142.82,129.03
2025-01,H000477,C-000477,303.81,14.47,94.06,3.73,199.01,42.63
2025-02,H000477,C-000477,318.0,13.31,94.06,5.81,216.44,48.48
2025-03,H000477,C-000477,396.49,14.99,94.06,4.33,291.77,80.85
2025-04,H000477,C-000477,428.94,14.47,94.06,6.3,326.71,94.23
2025-05,H000477,C-000477,440.63,14.73,94.06,5.22,337.06,99.05
2025-06,H000477,C-000477,430.64,14.06,94.06,3.21,325.73,94.93
2025-01,H000478,C-000478,303.04,29.28,221.99,0.0,51.77,98.55
2025-02,H000478,C-000478,290.64,30.41,220.78,0.0,39.45,91.93
2025-03,H000478,C-000478,360.9,37.76,227.67,0.0,95.47,129.41
2025-04,H000478,C-000478,382.6,39.12,229.8,0.0,113.68,140.98
2025-05,H000478,C-000478,412.09,37.55,232.69,0.0,141.85,156.71
2025-06,H000478,C-000478,387.88,35.01,230.32,0.0,122.55,143.8
2025-01,H000479,C-000479,214.86,23.75,91.6,6.06,105.57,21.89
2025-02,H000479,C-000479,191.99,20.77,90.57,3.54,84.19,13.84
2025-03,H000479,C-000479,226.38,22.1,92.12,3.92,116.08,25.95
2025-04,H000479,C-000479,217.7,16.77,91.73,1.68,110.88,22.9
2025-05,H000479,C-000479,234.52,20.22,92.49,0.0,121.81,28.82
2025-06,H000479,C-000479,219.09,17.17,91.79,10.09,120.22,23.39
2025-01,H000480,C-000480,265.01,0.28,207.24,0.0,57.49,10.26
2025-02,H000480,C-000480,267.12,0.1,207.24,0.0,59.78,11.17
2025-03,H000480,C-000480,326.44,0.03,207.24,0.0,119.17,36.96
2025-04,H000480,C-000480,348.6,0.0,207.24,0.0,141.36,46.6
2025-05,H000480,C-000480,358.47,0.0,207.24,0.0,151.23,50.89
2025-06,H000480,C-000480,338.15,0.0,207.24,0.0,130.91,42.06
2025-01,H000481,C-000481,352.5,14.21,155.07,0.0,183.22,130.49
2025-02,H000481,C-000481,325.4,12.17,153.13,4.06,164.16,111.31
2025-03,H000481,C-000481,364.0,11.2,155.89,3.21,200.12,138.63
2025-04,H000481,C-000481,380.52,10.29,157.07,5.14,218.3,150.33
2025-05,H000481,C-000481,409.29,7.71,159.13,1.44,243.89,170.7
2025-06,H000481,C-000481,376.25,4.86,156.77,9.41,224.03,147.31
2025-01,H000482,C-000482,278.64,16.9,146.94,8.78,123.58,128.04
2025-02,H000482,C-000482,250.21,14.07,143.84,4.43,96.73,108.09
2025-03,H000482,C-000482,303.5,15.94,149.64,2.87,140.79,145.48
2025-04,H000482,C-000482,337.78,18.94,153.37,2.11,167.58,169.54
2025-05,H000482,C-000482,351.36,15.92,154.85,6.6,187.19,179.07
2025-06,H000482,C-000482,334.64,16.25,153.03,3.86,169.22,167.34
2025-01,H000483,C-000483,227.65,22.14,194.45,0.0,11.06,11.77
2025-02,H000483,C-000483,213.81,20.21,194.45,0.0,-0.85,5.65
2025-03,H000483,C-000483,276.9,22.98,194.45,0.0,59.47,33.54
2025-04,H000483,C-000483,281.02,21.78,194.45,0.0,64.79,35.36
2025-05,H000483,C-000483,302.59,22.01,194.45,0.0,86.13,44.89
2025-06,H000483,C-000483,285.53,20.59,194.45,0.0,70.49,37.35
2025-01,H000484,C-000484,289.28,52.58,151.04,0.0,85.66,68.4
2025-02,H000484,C-000484,283.21,51.06,151.04,0.0,81.11,65.73
2025-03,H000484,C-000484,358.93,64.16,151.04,0.0,143.73,99.02
2025-04,H000484,C-000484,343.66,52.18,151.04,0.0,140.44,92.31
2025-05,H000484,C-000484,404.46,63.48,151.04,0.0,189.94,119.03
2025-06,H000484,C-000484,379.6,56.98,151.04,0.0,171.58,108.1
2025-01,H000485,C-000485,286.25,53.59,158.97,2.33,76.02,37.95
2025-02,H000485,C-000485,275.88,51.42,158.97,0.62,66.11,34.3
2025-03,H000485,C-000485,307.96,48.36,158.97,4.38,105.01,45.61
2025-04,H000485,C-000485,303.36,36.45,158.97,1.68,109.62,43.98
2025-05,H000485,C-000485,314.03,32.19,158.97,1.24,124.11,47.74
2025-06,H000485,C-000485,287.9,23.11,158.97,3.33,109.15,38.54
2025-01,H000486,C-000486,258.89,21.68,159.47,8.53,86.27,46.11
2025-02,H000486,C-000486,265.16,20.41,159.9,8.04,92.89,48.84
2025-03,H000486,C-000486,309.92,22.25,162.95,14.48,139.2,68.3
2025-04,H000486,C-000486,341.79,22.2,165.13,4.33,158.79,82.16
2025-05,H000486,C-000486,360.56,21.9,166.41,2.98,175.23,90.32
2025-06,H000486,C-000486,339.62,19.95,164.98,7.57,162.26,81.21
2025-01,H000487,C-000487,322.07,22.19,162.17,5.44,143.15,30.01
2025-02,H000487,C-000487,283.89,18.1,162.17,5.15,108.77,14.01
2025-03,H000487,C-000487,351.5,20.66,162.17,11.51,180.18,42.33
2025-04,H000487,C-000487,346.79,18.52,162.17,4.62,170.72,40.36
2025-05,H000487,C-000487,368.48,15.31,162.17,4.03,195.03,49.44
2025-06,H000487,C-000487,333.88,12.05,162.17,4.52,164.18,34.95
2025-01,H000488,C-000488,254.3,14.7,135.03,0.0,104.57,104.66
2025-02,H000488,C-000488,247.62,12.56,134.37,0.0,100.69,99.97
2025-03,H000488,C-000488,301.79,16.09,139.76,0.0,145.94,137.98
2025-04,H000488,C-000488,319.37,15.86,141.52,0.0,161.99,150.32
2025-05,H000488,C-000488,340.78,15.41,143.65,0.0,181.72,165.34
2025-06,H000488,C-000488,308.31,13.16,140.41,0.0,154.74,142.56
2025-01,H000489,C-000489,270.76,36.17,190.09,0.0,44.5,50.12
2025-02,H000489,C-000489,255.47,34.76,190.09,0.0,30.62,43.36
2025-03,H000489,C-000489,307.05,45.74,190.09,0.0,71.22,66.16
2025-04,H000489,C-000489,325.57,38.6,190.09,0.0,96.88,74.35
2025-05,H000489,C-000489,353.21,42.73,190.09,0.0,120.39,86.56
2025-06,H000489,C-000489,323.18,30.79,190.09,0.0,102.3,73.29
2025-01,H000490,C-000490,297.58,2.99,164.31,0.0,130.28,32.31
2025-02,H000490,C-000490,299.06,2.66,164.41,0.0,131.99,32.96
2025-03,H000490,C-000490,358.15,2.2,168.57,0.0,187.38,58.94
2025-04,H000490,C-000490,404.97,1.15,171.86,0.0,231.96,79.52
2025-05,H000490,C-000490,430.87,0.57,173.68,0.0,256.62,90.9
2025-06,H000490,C-000490,389.18,0.02,170.75,0.0,218.41,72.57
2025-01,H000491,C-000491,210.62,21.31,198.73,8.0,-1.42,21.74
2025-02,H000491,C-000491,208.5,22.81,198.73,1.45,-11.59,20.99
2025-03,H000491,C-000491,221.81,21.98,198.73,1.03,2.13,25.68
2025-04,H000491,C-000491,229.49,19.12,198.73,0.95,12.59,28.39
2025-05,H000491,C-000491,235.18,15.68,198.73,3.74,24.51,30.4
2025-06,H000491,C-000491,222.21,14.81,198.73,7.51,16.18,25.83
2025-01,H000492,C-000492,310.25,22.94,156.06,0.0,131.25,54.96
2025-02,H000492,C-000492,302.8,20.62,156.06,0.0,126.12,51.73
2025-03,H000492,C-000492,363.26,22.27,156.06,0.0,184.93,78.01
2025-04,H000492,C-000492,378.02,21.66,156.06,0.0,200.3,84.43
2025-05,H000492,C-000492,413.68,22.92,156.06,0.0,234.7,99.93
2025-06,H000492,C-000492,367.83,20.4,156.06,0.0,191.37,80.0
2025-01,H000493,C-000493,301.27,33.84,141.43,4.92,130.92,72.32
2025-02,H000493,C-000493,294.48,29.34,141.43,5.43,129.14,69.48
2025-03,H000493,C-000493,324.53,33.6,141.43,9.75,159.25,82.06
2025-04,H000493,C-000493,348.59,30.32,141.43,2.42,179.26,92.14
2025-05,H000493,C-000493,361.89,29.34,141.43,2.65,193.77,97.71
2025-06,H000493,C-000493,332.05,23.42,141.43,10.63,177.83,85.21
2025-01,H000494,C-000494,208.78,0.0,152.47,0.0,56.31,38.51
2025-02,H000494,C-000494,215.79,0.0,153.2,0.0,62.59,43.43
2025-03,H000494,C-000494,267.0,0.0,158.56,0.0,108.44,79.37
2025-04,H000494,C-000494,285.18,0.0,160.46,0.0,124.72,92.13
2025-05,H000494,C-000494,309.51,0.0,163.0,0.0,146.51,109.2
2025-06,H000494,C-000494,282.93,0.0,160.22,0.0,122.71,90.55
2025-01,H000495,C-000495,284.68,13.92,115.65,1.97,157.08,25.67
2025-02,H000495,C-000495,288.05,12.82,115.8,1.61,161.04,27.06
2025-03,H000495,C-000495,362.9,15.02,119.26,3.47,232.09,57.92
2025-04,H000495,C-000495,393.57,13.96,120.67,8.24,267.18,70.57
2025-05,H000495,C-000495,419.97,14.83,121.89,2.92,286.17,81.46
2025-06,H000495,C-000495,399.05,13.25,120.93,2.11,266.98,72.83
2025-01,H000496,C-000496,324.72,42.28,149.72,0.0,132.72,106.46
2025-02,H000496,C-000496,307.29,39.81,149.72,0.0,117.76,97.17
2025-03,H000496,C-000496,388.37,51.07,149.72,0.0,187.58,140.41
2025-04,H000496,C-000496,402.95,54.67,149.72,0.0,198.56,148.19
2025-05,H000496,C-000496,429.67,53.36,149.72,0.0,226.59,162.44
2025-06,H000496,C-000496,400.01,42.25,149.72,0.0,208.04,146.62
2025-01,H000497,C-000497,304.15,15.81,94.69,1.13,194.78,11.94
2025-02,H000497,C-000497,277.47,13.61,94.69,6.83,176.0,2.53
2025-03,H000497,C-000497,305.08,14.52,94.69,8.98,204.85,12.26
2025-04,H000497,C-000497,307.06,13.0,94.69,0.0,199.37,12.96
2025-05,H000497,C-000497,309.86,7.6,94.69,4.95,212.52,13.95
2025-06,H000497,C-000497,286.36,4.7,94.69,1.53,188.5,5.67
2025-01,H000498,C-000498,331.59,22.71,131.44,0.0,177.44,64.24
2025-02,H000498,C-000498,317.0,22.33,130.63,0.0,164.04,57.9
2025-03,H000498,C-000498,376.96,22.13,133.94,0.0,220.89,83.97
